well_API14,operator,ENVBasin,Formation,prob_exceeds_breakeven,expected_profit_USD,pred_central_p50,band_low_calibrated,band_high_calibrated,actual_boe,is_labelled,rank_by_probability,recommended_top10pct
33053029480000,SM Energy,WILLISTON,BAKKEN,0.831,1113055.0,37826.0,-11585.0,129715.0,16629.0,True,437,True
33053049080000,QEP Energy Company,WILLISTON,BAKKEN,0.831,3163063.0,89077.0,-8349.0,157205.0,118148.0,True,438,True
33061008210000,Marathon Oil,WILLISTON,BAKKEN,0.831,2612847.0,75321.0,-10139.0,146003.0,129309.0,True,439,True
33105027560000,Statoil Oil & Gas LP,WILLISTON,BAKKEN,0.831,2490314.0,72258.0,-9967.0,110075.0,80946.0,True,440,True
42013353100000,XTO Energy/ExxonMobil,WESTERN GULF,EAGLE FORD,0.831,2058609.0,61465.0,-7985.0,109710.0,,False,441,True
42123326820000,ConocoPhillips Company/Burlington Resources,WESTERN GULF,EAGLE FORD 2,0.831,2107622.0,62691.0,-7435.0,189909.0,,False,442,True
42123327070000,ConocoPhillips Company/Burlington Resources,WESTERN GULF,EAGLE FORD 2,0.831,2121383.0,63035.0,-7224.0,153071.0,21984.0,True,443,True
42123334490000,BHP Billiton Petroleum,WESTERN GULF,EAGLE FORD,0.831,552030.0,23801.0,-9475.0,141960.0,23136.0,True,444,True
42123343910000,ConocoPhillips Company/Burlington Resources,WESTERN GULF,EAGLE FORD 2,0.831,1110194.0,37755.0,-12744.0,100537.0,37191.0,True,445,True
42255319320000,Plains Exploration & Production Company,WESTERN GULF,EAGLE FORD,0.831,988342.0,34709.0,-6487.0,81263.0,26761.0,True,446,True
42255323310000,Marathon Oil,WESTERN GULF,EAGLE FORD,0.831,1500257.0,47506.0,-7772.0,118338.0,28392.0,True,447,True
42297349920000,ConocoPhillips Company/Burlington Resources,WESTERN GULF,EAGLE FORD,0.831,1693071.0,52327.0,-6856.0,109191.0,90569.0,True,448,True
50029211510000,,ALASKA OTHER,KUPARUK RIVER KUPARUK RIV OIL,0.831,157893.0,13947.0,-2881.0,80707.0,,False,449,True
5123371110000,Anadarko Petroleum Corporation,DENVER-JULESBURG,NIOBRARA-FT HAYS-CODELL,0.824,1477623.0,46941.0,-412.0,110652.0,,False,450,True
33053046010000,Statoil Oil & Gas LP,WILLISTON,BAKKEN,0.824,1019163.0,35479.0,-9774.0,93416.0,34628.0,True,451,True
33025005790000,Marathon Oil,WILLISTON,BAKKEN,0.818,1593282.0,49832.0,-10522.0,75466.0,65893.0,True,452,True
33053039480000,Marathon Oil,WILLISTON,BAKKEN,0.818,2219902.0,65498.0,-12661.0,102617.0,65848.0,True,453,True
33053095840000,"Continental Resources, Inc",WILLISTON,BAKKEN,0.818,2813435.0,80336.0,-9621.0,178839.0,147519.0,True,454,True
33025009340000,Whiting Petroleum,WILLISTON,BAKKEN,0.817,1404345.0,45109.0,-10176.0,80763.0,29945.0,True,455,True
33025013940000,QEP Energy Company,WILLISTON,BAKKEN,0.817,2976808.0,84420.0,-8442.0,116885.0,76498.0,True,456,True
33053028880000,ConocoPhillips Company/Burlington Resources,WILLISTON,BAKKEN,0.817,1999629.0,59991.0,-10161.0,143920.0,160506.0,True,457,True
33053039710000,QEP Energy Company,WILLISTON,BAKKEN,0.817,3319356.0,92984.0,-8517.0,180178.0,169134.0,True,458,True
33053048080000,QEP Energy Company,WILLISTON,BAKKEN,0.817,3917565.0,107939.0,-9933.0,205949.0,185983.0,True,459,True
33053049090000,QEP Energy Company,WILLISTON,BAKKEN,0.817,3769619.0,104240.0,-8510.0,155466.0,127692.0,True,460,True
33053051150000,QEP Energy Company,WILLISTON,BAKKEN,0.817,2929535.0,83238.0,-8068.0,149564.0,46340.0,True,461,True
33053051170000,QEP Energy Company,WILLISTON,BAKKEN,0.817,3279944.0,91999.0,-8869.0,147780.0,80373.0,True,462,True
33053055250000,QEP Energy Company,WILLISTON,BAKKEN,0.817,3810731.0,105268.0,-7889.0,133850.0,105845.0,True,463,True
30025456330000,Ameredev Operations LLC,DELAWARE,WOLFCAMP,0.816,1461675.0,46542.0,-16555.0,243380.0,232360.0,True,464,True
33025020420000,Hess Corporation,WILLISTON,BAKKEN,0.816,1735223.0,53381.0,-10899.0,78971.0,23047.0,True,465,True
33053035310000,Devon Energy Production Company L. P.,WILLISTON,BAKKEN,0.816,3346339.0,93658.0,-13091.0,150130.0,,False,466,True
33053037630000,Statoil Oil & Gas LP,WILLISTON,BAKKEN,0.816,3145513.0,88638.0,-9612.0,134449.0,74130.0,True,467,True
33053043210000,Newfield Exploration,WILLISTON,BAKKENTHREE FORKS,0.816,2203166.0,65079.0,-12799.0,147621.0,,False,468,True
33053045780000,"Continental Resources, Inc",WILLISTON,SANISH,0.816,1342594.0,43565.0,-11131.0,72907.0,,False,469,True
33053058190000,XTO Energy/ExxonMobil,WILLISTON,BAKKEN,0.816,1801534.0,55038.0,-10070.0,93725.0,,False,470,True
33053065040000,Hess Corporation,WILLISTON,BAKKEN,0.816,2273030.0,66826.0,-10362.0,96768.0,,False,471,True
33053078830000,"Continental Resources, Inc",WILLISTON,BAKKEN,0.816,4243775.0,116094.0,-8745.0,224301.0,,False,472,True
33053078850000,"Continental Resources, Inc",WILLISTON,BAKKEN,0.816,3995451.0,109886.0,-8748.0,219636.0,,False,473,True
33053080570000,"Continental Resources, Inc",WILLISTON,	THREE FORKS,0.816,3502355.0,97559.0,-8265.0,205587.0,,False,474,True
33053086510000,XTO Energy/ExxonMobil,WILLISTON,BAKKEN,0.816,2986032.0,84651.0,-8953.0,233499.0,216870.0,True,475,True
33061015230000,Hess Corporation,WILLISTON,BAKKEN,0.816,1929303.0,58233.0,-10212.0,131018.0,,False,476,True
33061018640000,Whiting Petroleum,WILLISTON,BAKKEN,0.816,343224.0,18581.0,-10024.0,72860.0,18372.0,True,477,True
33061025530000,Whiting Petroleum,WILLISTON,BAKKEN,0.816,121775.0,13044.0,-11578.0,63963.0,20619.0,True,478,True
33061027140000,"Continental Resources, Inc",WILLISTON,BAKKEN,0.816,309363.0,17734.0,-66465.0,103872.0,66587.0,True,479,True
33061030920000,Marathon Oil,WILLISTON,BAKKEN,0.816,2797457.0,79936.0,-9312.0,118542.0,54417.0,True,480,True
33105018350000,Statoil Oil & Gas LP,WILLISTON,BAKKEN,0.816,1276546.0,41914.0,-9789.0,78129.0,36597.0,True,481,True
33105020330000,Statoil Oil & Gas LP,WILLISTON,BAKKEN,0.816,963211.0,34080.0,-9985.0,77143.0,34874.0,True,482,True
33105024760000,Statoil Oil & Gas LP,WILLISTON,BAKKEN,0.816,2072764.0,61819.0,-10181.0,116407.0,,False,483,True
33105028280000,Statoil Oil & Gas LP,WILLISTON,BAKKEN,0.816,1202274.0,40057.0,-9228.0,84371.0,13519.0,True,484,True
33105030950000,Statoil Oil & Gas LP,WILLISTON,BAKKEN,0.816,2163445.0,64086.0,-9424.0,95634.0,36700.0,True,485,True
33105050520000,XTO Energy/ExxonMobil,WILLISTON,BAKKEN,0.816,2458433.0,71461.0,-8205.0,159163.0,,False,486,True
42013347820000,XTO Energy/ExxonMobil,WESTERN GULF,EAGLE FORD,0.816,1639789.0,50995.0,-6900.0,121115.0,,False,487,True
42013350200000,Newfield Exploration,WESTERN GULF,EAGLE FORD,0.816,1681524.0,52038.0,-6428.0,124226.0,,False,488,True
42013353300000,XTO Energy/ExxonMobil,WESTERN GULF,EAGLE FORD,0.816,2672855.0,76821.0,-6782.0,140062.0,,False,489,True
42025337470000,ConocoPhillips Company/Burlington Resources,WESTERN GULF,EAGLE FORD,0.816,792124.0,29803.0,-7347.0,89778.0,23423.0,True,490,True
42123323800000,BHP Billiton Petroleum,WESTERN GULF,EAGLE FORD,0.816,1332448.0,43311.0,-9245.0,101761.0,24863.0,True,491,True
42123324910000,ConocoPhillips Company/Burlington Resources,WESTERN GULF,EAGLE FORD,0.816,1096799.0,37420.0,-7738.0,115414.0,62947.0,True,492,True
42123325440000,ConocoPhillips Company/Burlington Resources,WESTERN GULF,EAGLE FORD,0.816,1246440.0,41161.0,-7700.0,130159.0,40557.0,True,493,True
42123325840000,ConocoPhillips Company/Burlington Resources,WESTERN GULF,EAGLE FORD,0.816,2226818.0,65670.0,-6906.0,200982.0,,False,494,True
42123325960000,ConocoPhillips Company/Burlington Resources,WESTERN GULF,EAGLE FORD,0.816,2024070.0,60602.0,-7711.0,130269.0,64677.0,True,495,True
42123327220000,ConocoPhillips Company/Burlington Resources,WESTERN GULF,EAGLE FORD,0.816,1429811.0,45745.0,-10988.0,124347.0,51000.0,True,496,True
42123327390000,ConocoPhillips Company/Burlington Resources,WESTERN GULF,EAGLE FORD,0.816,910275.0,32757.0,-7653.0,131465.0,18623.0,True,497,True
42123327950000,ConocoPhillips Company/Burlington Resources,WESTERN GULF,EAGLE FORD,0.816,1346261.0,43657.0,-6753.0,95009.0,,False,498,True
42123328130000,ConocoPhillips Company/Burlington Resources,WESTERN GULF,EAGLE FORD,0.816,1572370.0,49309.0,-7615.0,98013.0,,False,499,True
42123329260000,BHP Billiton Petroleum,WESTERN GULF,EAGLE FORD,0.816,1401502.0,45038.0,-8398.0,127393.0,90717.0,True,500,True
42123329420000,BHP Billiton Petroleum,WESTERN GULF,EAGLE FORD,0.816,1060869.0,36522.0,-7298.0,102641.0,38594.0,True,501,True
42123329560000,GeoSouthern Energy Corporation,WESTERN GULF,EAGLE FORD,0.816,1503856.0,47596.0,-9229.0,234197.0,304433.0,True,502,True
42123329580000,GeoSouthern Energy Corporation,WESTERN GULF,EAGLE FORD,0.816,1845697.0,56142.0,-7936.0,222438.0,196651.0,True,503,True
42123330800000,BHP Billiton Petroleum,WESTERN GULF,EAGLE FORD,0.816,1421509.0,45538.0,-7950.0,111982.0,15087.0,True,504,True
42123335930000,BHP Billiton Petroleum,WESTERN GULF,EAGLE FORD,0.816,1526174.0,48154.0,-7796.0,157829.0,,False,505,True
42123335950000,BHP Billiton Petroleum,WESTERN GULF,EAGLE FORD,0.816,1529152.0,48229.0,-7682.0,146370.0,,False,506,True
42123336650000,Devon Energy Production Company L. P.,WESTERN GULF,EAGLE FORD,0.816,1849740.0,56243.0,-6788.0,148187.0,60913.0,True,507,True
42123337220000,ConocoPhillips Company/Burlington Resources,WESTERN GULF,EAGLE FORD,0.816,1033977.0,35849.0,-8038.0,94909.0,,False,508,True
42123337610000,BHP Billiton Petroleum,WESTERN GULF,EAGLE FORD,0.816,1903942.0,57599.0,-7585.0,161002.0,78333.0,True,509,True
42123337770000,BHP Billiton Petroleum,WESTERN GULF,EAGLE FORD,0.816,1957379.0,58934.0,-7704.0,147483.0,76377.0,True,510,True
42123338250000,Devon Energy Production Company L. P.,WESTERN GULF,EAGLE FORD,0.816,1626721.0,50668.0,-7459.0,153503.0,,False,511,True
42123338630000,BHP Billiton Petroleum,WESTERN GULF,EAGLE FORD,0.816,1656318.0,51408.0,-6775.0,123275.0,14503.0,True,512,True
42123338820000,BHP Billiton Petroleum,WESTERN GULF,EAGLE FORD,0.816,1447874.0,46197.0,-7738.0,160418.0,42593.0,True,513,True
42123339580000,ConocoPhillips Company/Burlington Resources,WESTERN GULF,EAGLE FORD,0.816,1816605.0,55415.0,-8969.0,128902.0,,False,514,True
42123342620000,Devon Energy Production Company L. P.,WESTERN GULF,EAGLE FORD,0.816,1679490.0,51987.0,-7597.0,161695.0,,False,515,True
42123342680000,Devon Energy Production Company L. P.,WESTERN GULF,EAGLE FORD 2,0.816,1008276.0,35207.0,-7627.0,119745.0,,False,516,True
42123342690000,Devon Energy Production Company L. P.,WESTERN GULF,EAGLE FORD 2,0.816,961696.0,34042.0,-7546.0,135217.0,,False,517,True
42123342700000,Devon Energy Production Company L. P.,WESTERN GULF,EAGLE FORD 2,0.816,1773909.0,54348.0,-6979.0,139108.0,,False,518,True
42123345120000,ConocoPhillips Company/Burlington Resources,WESTERN GULF,EAGLE FORD 2,0.816,1096746.0,37419.0,-8150.0,104752.0,,False,519,True
42123346270000,ConocoPhillips Company/Burlington Resources,WESTERN GULF,EAGLE FORD 2,0.816,1654806.0,51370.0,-7656.0,108639.0,40376.0,True,520,True
42255317190000,ConocoPhillips Company/Burlington Resources,WESTERN GULF,EAGLE FORD,0.816,1884594.0,57115.0,-6930.0,106932.0,61644.0,True,521,True
42255317560000,ConocoPhillips Company/Burlington Resources,WESTERN GULF,EAGLE FORD,0.816,1732856.0,53321.0,-7238.0,137941.0,,False,522,True
42255318290000,ConocoPhillips Company/Burlington Resources,WESTERN GULF,EAGLE FORD,0.816,1768810.0,54220.0,-7774.0,133972.0,93537.0,True,523,True
42255319150000,ConocoPhillips Company/Burlington Resources,WESTERN GULF,EAGLE FORD,0.816,1014816.0,35370.0,-11817.0,102565.0,10994.0,True,524,True
42255319370000,ConocoPhillips Company/Burlington Resources,WESTERN GULF,EAGLE FORD,0.816,1984550.0,59614.0,-6998.0,145735.0,35458.0,True,525,True
42255320270000,ConocoPhillips Company/Burlington Resources,WESTERN GULF,EAGLE FORD,0.816,1568699.0,49217.0,-7876.0,168127.0,34812.0,True,526,True
42255320310000,Plains Exploration & Production Company,WESTERN GULF,EAGLE FORD,0.816,1877120.0,56928.0,-7774.0,169903.0,95682.0,True,527,True
42255320320000,Plains Exploration & Production Company,WESTERN GULF,EAGLE FORD,0.816,1557295.0,48932.0,-8983.0,150615.0,81673.0,True,528,True
42255320710000,Murphy Exploration and Production USA,WESTERN GULF,EAGLE FORD,0.816,1549311.0,48733.0,-7246.0,106935.0,12163.0,True,529,True
42255322110000,ConocoPhillips Company/Burlington Resources,WESTERN GULF,EAGLE FORD 2,0.816,1958465.0,58962.0,-7056.0,132326.0,,False,530,True
42255322920000,Plains Exploration & Production Company,WESTERN GULF,EAGLE FORD,0.816,1943603.0,58590.0,-7535.0,166149.0,,False,531,True
42255323000000,Pioneer Natural Resources,WESTERN GULF,UPPER EAGLE FORD,0.816,1601909.0,50048.0,-7387.0,151645.0,,False,532,True
42255324130000,ConocoPhillips Company/Burlington Resources,WESTERN GULF,EAGLE FORD,0.816,1162151.0,39054.0,-7177.0,117433.0,47839.0,True,533,True
42255325160000,Plains Exploration & Production Company,WESTERN GULF,EALGE FORD LOWER,0.816,1459723.0,46493.0,-8138.0,106646.0,48737.0,True,534,True
42255325280000,Plains Exploration & Production Company,WESTERN GULF,EAGLE FORD,0.816,1671134.0,51778.0,-7775.0,122396.0,45806.0,True,535,True
42255325760000,Plains Exploration & Production Company,WESTERN GULF,EAGLE FORD,0.816,1726985.0,53175.0,-7351.0,103476.0,36425.0,True,536,True
42255326990000,BHP Billiton Petroleum,WESTERN GULF,EAGLE FORD,0.816,1097426.0,37436.0,-8536.0,116837.0,108808.0,True,537,True
42255327850000,ConocoPhillips Company/Burlington Resources,WESTERN GULF,EAGLE FORD 2,0.816,2310200.0,67755.0,-7605.0,143645.0,111649.0,True,538,True
42255329900000,ConocoPhillips Company/Burlington Resources,WESTERN GULF,EAGLE FORD,0.816,1773725.0,54343.0,-7774.0,120143.0,,False,539,True
42255330620000,ConocoPhillips Company/Burlington Resources,WESTERN GULF,EAGLE FORD,0.816,1357155.0,43929.0,-6935.0,108662.0,60385.0,True,540,True
42255330680000,Freeport-McMoRan Oil & Gas,WESTERN GULF,EAGLE FORD,0.816,1828827.0,55721.0,-6565.0,149562.0,104291.0,True,541,True
42255330900000,Pioneer Natural Resources,WESTERN GULF,TOP EAGLEFORD,0.816,1769785.0,54245.0,-8015.0,151788.0,,False,542,True
42255335740000,ConocoPhillips Company/Burlington Resources,WESTERN GULF,EAGLE FORD 2,0.816,2220769.0,65519.0,-6876.0,148663.0,148283.0,True,543,True
42255335780000,ConocoPhillips Company/Burlington Resources,WESTERN GULF,EAGLE FORD 2,0.816,2096031.0,62401.0,-6701.0,143572.0,82694.0,True,544,True
42255336970000,ConocoPhillips Company/Burlington Resources,WESTERN GULF,EAGLE FORD,0.816,1774781.0,54370.0,-6537.0,114960.0,,False,545,True
42255337010000,ConocoPhillips Company/Burlington Resources,WESTERN GULF,EAGLE FORD 2,0.816,1784219.0,54605.0,-7372.0,119955.0,19751.0,True,546,True
42255337790000,ConocoPhillips Company/Burlington Resources,WESTERN GULF,EAGLE FORD 2,0.816,1603386.0,50085.0,-7070.0,136251.0,59116.0,True,547,True
42255343860000,Encana Oil & Gas (USA) Inc.,WESTERN GULF,EAGLE FORD,0.816,1863774.0,56594.0,-6877.0,126063.0,53728.0,True,548,True
42255343870000,Encana Oil & Gas (USA) Inc.,WESTERN GULF,EAGLE FORD,0.816,1880491.0,57012.0,-7132.0,147666.0,,False,549,True
42255358400000,ConocoPhillips Company/Burlington Resources,WESTERN GULF,EAGLE FORD,0.816,2101754.0,62544.0,-8085.0,136964.0,111328.0,True,550,True
42255358430000,ConocoPhillips Company/Burlington Resources,WESTERN GULF,EAGLE FORD,0.816,2818674.0,80467.0,-8492.0,115473.0,51495.0,True,551,True
42255358440000,ConocoPhillips Company/Burlington Resources,WESTERN GULF,EAGLE FORD,0.816,2321910.0,68048.0,-8307.0,147978.0,114682.0,True,552,True
42285337210000,Penn Virginia Corporation,WESTERN GULF,EAGLE FORD,0.816,1789722.0,54743.0,-7202.0,147203.0,137006.0,True,553,True
42285339390000,Devon Energy Production Company L. P.,WESTERN GULF,EAGLE FORD 2,0.816,1562421.0,49061.0,-6852.0,145536.0,,False,554,True
42297348790000,ConocoPhillips Company/Burlington Resources,WESTERN GULF,EAGLE FORD,0.816,1839621.0,55991.0,-7621.0,89477.0,47238.0,True,555,True
42297348980000,ConocoPhillips Company/Burlington Resources,WESTERN GULF,EAGLE FORD TURONIAN,0.816,2002425.0,60061.0,-6761.0,114148.0,113337.0,True,556,True
42297349050000,ConocoPhillips Company/Burlington Resources,WESTERN GULF,EAGLE FORD,0.816,1649907.0,51248.0,-7805.0,110175.0,,False,557,True
42297349060000,ConocoPhillips Company/Burlington Resources,WESTERN GULF,EAGLE FORD TURONIAN,0.816,2010191.0,60255.0,-6783.0,130713.0,84390.0,True,558,True
42297349260000,ConocoPhillips Company/Burlington Resources,WESTERN GULF,EAGLE FORD,0.816,1951709.0,58793.0,-7548.0,110076.0,75454.0,True,559,True
42297349350000,ConocoPhillips Company/Burlington Resources,WESTERN GULF,EAGLE FORD,0.816,2003726.0,60093.0,-6766.0,124982.0,41788.0,True,560,True
42297349520000,ConocoPhillips Company/Burlington Resources,WESTERN GULF,EAGLE FORD,0.816,2080001.0,62000.0,-7264.0,105668.0,,False,561,True
42297350090000,ConocoPhillips Company/Burlington Resources,WESTERN GULF,EAGLE FORD,0.816,2164146.0,64104.0,-6796.0,153063.0,83887.0,True,562,True
42297350450000,ConocoPhillips Company/Burlington Resources,WESTERN GULF,EAGLE FORD,0.816,1946378.0,58659.0,-8089.0,154942.0,60738.0,True,563,True
42297350520000,ConocoPhillips Company/Burlington Resources,WESTERN GULF,EAGLE FORD 2,0.816,2139604.0,63490.0,-7265.0,137322.0,103324.0,True,564,True
42297351060000,Pioneer Natural Resources,WESTERN GULF,EAGLE FORD,0.816,1793253.0,54831.0,-7109.0,113509.0,104411.0,True,565,True
42297351070000,ConocoPhillips Company/Burlington Resources,WESTERN GULF,EAGLE FORD,0.816,2248602.0,66215.0,-7369.0,98524.0,,False,566,True
42297351490000,ConocoPhillips Company/Burlington Resources,WESTERN GULF,EAGLE FORD,0.816,1197780.0,39944.0,-7387.0,85349.0,40091.0,True,567,True
42297351580000,ConocoPhillips Company/Burlington Resources,WESTERN GULF,EAGLE FORD,0.816,1221623.0,40541.0,-7136.0,82048.0,30728.0,True,568,True
42297351600000,ConocoPhillips Company/Burlington Resources,WESTERN GULF,EAGLE FORD,0.816,1579301.0,49483.0,-6932.0,84399.0,,False,569,True
42297351620000,Pioneer Natural Resources,WESTERN GULF,TOP EAGLEFORD,0.816,1594235.0,49856.0,-7770.0,102825.0,34726.0,True,570,True
42297351730000,ConocoPhillips Company/Burlington Resources,WESTERN GULF,EAGLE FORD,0.816,1884826.0,57121.0,-7774.0,102059.0,,False,571,True
42297351740000,ConocoPhillips Company/Burlington Resources,WESTERN GULF,EAGLE FORD,0.816,1730126.0,53253.0,-6545.0,105504.0,,False,572,True
42297352120000,ConocoPhillips Company/Burlington Resources,WESTERN GULF,EAGLE FORD,0.816,1894153.0,57354.0,-7555.0,109175.0,73138.0,True,573,True
42297352210000,ConocoPhillips Company/Burlington Resources,WESTERN GULF,EAGLE FORD 2,0.816,2153556.0,63839.0,-7302.0,103815.0,90216.0,True,574,True
42297352220000,ConocoPhillips Company/Burlington Resources,WESTERN GULF,EAGLE FORD 2,0.816,2098264.0,62457.0,-6802.0,115342.0,111827.0,True,575,True
42297352840000,ConocoPhillips Company/Burlington Resources,WESTERN GULF,EAGLE FORD,0.816,2679899.0,76997.0,-7107.0,102107.0,,False,576,True
42297353170000,ConocoPhillips Company/Burlington Resources,WESTERN GULF,EAGLE FORD 2,0.816,2449000.0,71225.0,-7544.0,115547.0,93670.0,True,577,True
42297353230000,ConocoPhillips Company/Burlington Resources,WESTERN GULF,EAGLE FORD,0.816,2165471.0,64137.0,-7057.0,96954.0,63712.0,True,578,True
42297353670000,ConocoPhillips Company/Burlington Resources,WESTERN GULF,EAGLE FORD,0.816,2553994.0,73850.0,-7827.0,108457.0,103001.0,True,579,True
42297354500000,ConocoPhillips Company/Burlington Resources,WESTERN GULF,EAGLE FORD,0.816,1926237.0,58156.0,-7621.0,100819.0,68857.0,True,580,True
42297354870000,ConocoPhillips Company/Burlington Resources,WESTERN GULF,EAGLE FORD,0.816,2236202.0,65905.0,-8841.0,94434.0,77611.0,True,581,True
42297355970000,ConocoPhillips Company/Burlington Resources,WESTERN GULF,EAGLE FORD,0.816,2862975.0,81574.0,-6823.0,108999.0,,False,582,True
42297356650000,ConocoPhillips Company/Burlington Resources,WESTERN GULF,EAGLE FORD 2,0.816,2501407.0,72535.0,-6938.0,127190.0,,False,583,True
42479419690000,Rosetta Resources,WESTERN GULF,EAGLE FORD,0.816,209479.0,15237.0,-8218.0,64461.0,41906.0,True,584,True
50103205870000,,ALASKA OTHER,COLVILLE RIVER QANNIK OIL,0.816,246180.0,16154.0,-9195.0,81042.0,49862.0,True,585,True
42123324000000,ConocoPhillips Company/Burlington Resources,WESTERN GULF,EAGLE FORD 2,0.813,1723244.0,53081.0,-9275.0,249006.0,668588.0,True,586,True
42123325640000,ConocoPhillips Company/Burlington Resources,WESTERN GULF,EAGLE FORD 2,0.813,1702727.0,52568.0,-7681.0,204157.0,,False,587,True
42123326160000,ConocoPhillips Company/Burlington Resources,WESTERN GULF,EAGLE FORD,0.813,579055.0,24476.0,-37731.0,118565.0,117331.0,True,588,True
42123327110000,BHP Billiton Petroleum,WESTERN GULF,EAGLE FORD,0.813,614022.0,25351.0,-8801.0,94230.0,55588.0,True,589,True
42255318610000,ConocoPhillips Company/Burlington Resources,WESTERN GULF,EAGLE FORD,0.813,1302538.0,42563.0,-7424.0,195827.0,6196.0,True,590,True
33053042270000,Newfield Exploration,WILLISTON,BAKKEN,0.811,1413374.0,45334.0,-10669.0,97337.0,,False,591,True
33061008420000,Hess Corporation,WILLISTON,BAKKEN,0.811,860044.0,31501.0,-11075.0,88848.0,-5281.0,True,592,True
33061022120000,Hess Corporation,WILLISTON,BAKKEN,0.811,1238222.0,40956.0,-9442.0,87547.0,11537.0,True,593,True
33053028110000,Hess Corporation,WILLISTON,BAKKEN,0.81,1154226.0,38856.0,-9959.0,132137.0,117826.0,True,594,True
33061013230000,Marathon Oil,WILLISTON,BAKKEN,0.81,3650126.0,101253.0,-9194.0,216629.0,168880.0,True,595,True
33025008850000,Marathon Oil,WILLISTON,BAKKEN,0.809,2314832.0,67871.0,-10410.0,150239.0,6234.0,True,596,True
42123330750000,BHP Billiton Petroleum,WESTERN GULF,EAGLE FORD,0.806,951640.0,33791.0,-7291.0,121242.0,23378.0,True,597,True
33053042290000,QEP Energy Company,WILLISTON,BAKKEN,0.803,2973241.0,84331.0,-8168.0,129594.0,65757.0,True,598,True
33053051140000,QEP Energy Company,WILLISTON,BAKKEN,0.803,3251120.0,91278.0,-9368.0,161562.0,88925.0,True,599,True
33007017620000,Whiting Petroleum,WILLISTON,BAKKEN,0.797,2040906.0,61023.0,-8637.0,176996.0,,False,600,True
33007017630000,Whiting Petroleum,WILLISTON,BAKKEN,0.797,2041102.0,61028.0,-8710.0,181314.0,,False,601,True
33025026480000,Whiting Petroleum,WILLISTON,BAKKEN,0.797,3677550.0,101939.0,-8712.0,200084.0,,False,602,True
33025029900000,"Continental Resources, Inc",WILLISTON,BAKKEN,0.797,3644002.0,101100.0,-8778.0,197729.0,,False,603,True
33025031920000,ConocoPhillips Company/Burlington Resources,WILLISTON,BAKKEN,0.797,3531883.0,98297.0,-8879.0,210409.0,,False,604,True
33025033670000,Enerplus Resources (USA) Corporation,WILLISTON,BAKKEN,0.797,3100621.0,87516.0,-8081.0,176140.0,,False,605,True
33025033680000,Enerplus Resources (USA) Corporation,WILLISTON,BAKKEN,0.797,3643037.0,101076.0,-8797.0,179206.0,,False,606,True
33025033690000,Enerplus Resources (USA) Corporation,WILLISTON,BAKKEN,0.797,3155699.0,88892.0,-8041.0,175424.0,,False,607,True
33025035260000,Enerplus Resources (USA) Corporation,WILLISTON,BAKKEN,0.797,3155699.0,88892.0,-7970.0,179802.0,,False,608,True
33025036300000,Enerplus Resources (USA) Corporation,WILLISTON,BAKKEN,0.797,2981755.0,84544.0,-8659.0,170363.0,,False,609,True
33025036310000,Enerplus Resources (USA) Corporation,WILLISTON,BAKKEN,0.797,3595378.0,99884.0,-8677.0,190027.0,,False,610,True
33025036320000,Enerplus Resources (USA) Corporation,WILLISTON,BAKKEN,0.797,3623283.0,100582.0,-9289.0,190052.0,,False,611,True
33025036330000,Enerplus Resources (USA) Corporation,WILLISTON,BAKKEN,0.797,2979993.0,84500.0,-9438.0,170353.0,,False,612,True
33025036880000,Enerplus Resources (USA) Corporation,WILLISTON,BAKKEN,0.797,2954455.0,83861.0,-8635.0,164935.0,,False,613,True
33025036890000,Enerplus Resources (USA) Corporation,WILLISTON,BAKKEN,0.797,3607988.0,100200.0,-8625.0,195675.0,,False,614,True
33025036900000,Enerplus Resources (USA) Corporation,WILLISTON,BAKKEN,0.797,3038287.0,85957.0,-8682.0,184186.0,,False,615,True
33025036920000,Enerplus Resources (USA) Corporation,WILLISTON,BAKKEN,0.797,3580706.0,99518.0,-9375.0,206553.0,,False,616,True
33025036940000,Enerplus Resources (USA) Corporation,WILLISTON,BAKKEN,0.797,3617119.0,100428.0,-8661.0,180142.0,,False,617,True
33025036960000,Enerplus Resources (USA) Corporation,WILLISTON,BAKKEN,0.797,3580882.0,99522.0,-8692.0,197261.0,,False,618,True
33025037060000,"Continental Resources, Inc",WILLISTON,BAKKEN,0.797,3660070.0,101502.0,-8636.0,182762.0,,False,619,True
33025037440000,Enerplus Resources (USA) Corporation,WILLISTON,BAKKEN,0.797,2979485.0,84487.0,-8585.0,181290.0,,False,620,True
33025037760000,Enerplus Resources (USA) Corporation,WILLISTON,BAKKEN,0.797,3034274.0,85857.0,-8673.0,176919.0,,False,621,True
33025039910000,Enerplus Resources (USA) Corporation,WILLISTON,BAKKEN,0.797,3577158.0,99429.0,-8658.0,195205.0,,False,622,True
33053038500000,"G3 Operating, LLC.",WILLISTON,BAKKEN,0.797,2997318.0,84933.0,-8681.0,210855.0,,False,623,True
33053043930000,Kodiak Oil & Gas Corp,WILLISTON,BAKKEN,0.797,2281522.0,67038.0,-9122.0,138417.0,,False,624,True
33053043950000,Kodiak Oil & Gas Corp,WILLISTON,BAKKEN,0.797,2562823.0,74071.0,-8831.0,153050.0,,False,625,True
